id,user_id,transaction_detail,total_coins,coins,created_at,updated_at,category
986,97," Hey Friend, good you got 10 coins for the 10 Simple Javascript Projects",780,10,"2022-04-30 00:05:13","2022-04-30 00:05:13",te
987,94,"You lost 10 coins for the redo of 10 Simple Javascript Projects Tasks.",570,-10,"2022-04-30 00:05:46","2022-04-30 00:05:46",rd
988,92," Hey Friend, good you got 10 coins for the 10 Simple Javascript Projects",360,10,"2022-04-30 00:10:36","2022-04-30 00:10:36",te
989,93," Hey Friend, good you got 10 coins for the 10 Simple Javascript Projects",780,10,"2022-04-30 00:10:54","2022-04-30 00:10:54",te
990,59,"You have earned 20 coins for Group Discussion on Russian Ukraine War",605,20,"2022-05-01 12:23:17","2022-05-01 12:23:17",cmp-gd
991,31,"You have earned 20 coins for Group Discussion on Russian Ukraine War",435,20,"2022-05-01 12:23:17","2022-05-01 12:23:17",cmp-gd
992,92,"You have earned 20 coins for Group Discussion on Russian Ukraine War",380,20,"2022-05-01 12:23:17","2022-05-01 12:23:17",cmp-gd
993,96,"You have earned 20 coins for Group Discussion on Russian Ukraine War",365,20,"2022-05-01 12:23:17","2022-05-01 12:23:17",cmp-gd
994,30,"You have earned 20 coins for Group Discussion on Russian Ukraine War",20,20,"2022-05-01 12:23:17","2022-05-01 12:23:17",cmp-gd
995,97,"You have earned 20 coins for Group Discussion on Russian Ukraine War",800,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
996,93,"You have earned 20 coins for Group Discussion on Russian Ukraine War",800,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
997,89,"You have earned 20 coins for Group Discussion on Russian Ukraine War",-35,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
998,91,"You have earned 20 coins for Group Discussion on Russian Ukraine War",475,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
999,88,"You have earned 20 coins for Group Discussion on Russian Ukraine War",1220,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
1000,52,"You have earned 20 coins for Group Discussion on Russian Ukraine War",30,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
1001,94,"You have earned 20 coins for Group Discussion on Russian Ukraine War",590,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
1002,100,"You have earned 20 coins for Group Discussion on Russian Ukraine War",515,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
1003,103,"You have earned 20 coins for Group Discussion on Russian Ukraine War",340,20,"2022-05-01 12:23:18","2022-05-01 12:23:18",cmp-gd
1004,102,"You have earned 20 coins for Group Discussion on Russian Ukraine War",310,20,"2022-05-01 12:23:19","2022-05-01 12:23:19",cmp-gd
1005,75,"You have earned 20 coins for Group Discussion on Russian Ukraine War",1440,20,"2022-05-01 12:23:19","2022-05-01 12:23:19",cmp-gd
1006,58,"You have earned 20 coins for Group Discussion on Russian Ukraine War",-120,20,"2022-05-01 12:23:19","2022-05-01 12:23:19",cmp-gd
1007,105,"You have earned 20 coins for Group Discussion on Russian Ukraine War",450,20,"2022-05-01 12:23:19","2022-05-01 12:23:19",cmp-gd
1008,106,"You have earned 20 coins for Group Discussion on Russian Ukraine War",320,20,"2022-05-01 12:23:19","2022-05-01 12:23:19",cmp-gd
1009,51,"Hey LOGESH KRISHNA R, You are granted 50 coins for being top coin earner(Linkedin) of the month April.",1110,50,"2022-05-01 22:00:01","2022-05-01 22:00:01",cmp-li
